Event	ID	Name			Wwise Object Path	Notes
	303710254	Push_Corpse_Box			\Default Work Unit\Interactions\Corpse_Boxes\Push_Corpse_Box	
	322824134	Stop_Scry_Idle			\Default Work Unit\UI\Stop_Scry_Idle	
	381528817	Riven_Weapon_Woosh			\Default Work Unit\Riven\Riven_Weapon_Woosh	
	409018542	Grimoire_Close			\Default Work Unit\UI\Grimoire\Grimoire_Close	
	528446302	Riven_Idle			\Default Work Unit\Riven\Riven_Idle	
	529906916	Mother_FS_Stone			\Default Work Unit\Mother_Footsteps\Mother_FS_Stone	
	538681077	Grief_Intro_Music			\Default Work Unit\Grief_Intro_Music	
	603848811	Weapon_Block			\Default Work Unit\Combat\Weapon_Block	
	867008933	Stop_Riven_Feed			\Default Work Unit\Riven\Stop_Riven_Feed	
	1040915358	Grimoire_PageTurn			\Default Work Unit\UI\Grimoire\Grimoire_PageTurn	
	1141296488	SFX_Weapon_Woosh			\Default Work Unit\Combat\SFX_Weapon_Woosh	
	1271950611	Stop_Riven_Idle			\Default Work Unit\Riven\Stop_Riven_Idle	
	1437644755	Play_Stone_Run			\Default Work Unit\Mother_Footsteps\Play_Stone_Run	
	1520255127	Riven_FS_Barn			\Default Work Unit\Riven\Riven_FS_Barn	
	1566956713	Stop_Riven_Search			\Default Work Unit\Riven\Stop_Riven_Search	
	1662521364	RT_Tunnel			\Default Work Unit\Ambiances\RT_Tunnel	
	1815118850	Riven_Chase			\Default Work Unit\Riven\Riven_Chase	
	1835832625	Pull_Board			\Default Work Unit\Interactions\Pull_Board	
	1949207583	Mother_ClosetOpen			\Default Work Unit\Interactions\Mother_ClosetOpen	
	1987400100	Scry_Equip01			\Default Work Unit\UI\Scrying_Mirror\Scry_Equip01	
	2279337245	Aura_Idle			\Default Work Unit\Aura\Aura_Idle	
	2537553170	Stop_Aura_Idle			\Default Work Unit\Stop_Aura_Idle	
	2599040456	UI_Crafting			\Default Work Unit\UI\UI_Crafting	
	2765071547	Play_Barn_Run			\Default Work Unit\Mother_Footsteps\Play_Barn_Run	
	2801517852	Riven_Search			\Default Work Unit\Riven\Riven_Search	
	2813559734	Mother_FS_Walk			\Default Work Unit\Mother_Footsteps\Mother_FS_Walk	
	2899351277	Stop_Riven_Chase			\Default Work Unit\Riven\Stop_Riven_Chase	
	2922995564	Riven_Feed			\Default Work Unit\Riven\Riven_Feed	
	2981377429	Ambiance			\Default Work Unit\Ambiances\Ambiance	
	2987241197	Scry_Idle			\Default Work Unit\UI\Scrying_Mirror\Scry_Idle	
	3028833183	Mother_ClosetDoor			\Default Work Unit\Interactions\Mother_ClosetDoor	
	3049685224	Hit_NPC			\Default Work Unit\Combat\Hit_NPC	
	3492312019	Mother_FS_Tunnel			\Default Work Unit\Mother_FS_Tunnel	
	3753599689	UI_Tick			\Default Work Unit\UI\UI_Tick	
	3885665502	Riven_FS_Wetlands			\Default Work Unit\Riven\Riven_FS_Wetlands	
	4052566713	Mother_FS_Wetlands_Walk			\Default Work Unit\Mother_Footsteps\Mother_FS_Wetlands_Walk	
	4074752091	Corpse_Box_Break			\Default Work Unit\Interactions\Corpse_Boxes\Corpse_Box_Break	

Switch Group	ID	Name			Wwise Object Path	Notes
	488413282	Weapon_Combo			\Default Work Unit\Weapon_Combo	
	509377401	floormaterials			\Default Work Unit\floormaterials	
	3942364280	Weapon_Type			\Default Work Unit\Weapon_Type	

Switch	ID	Name	Switch Group			Notes
	774266986	Metal_Wood	Weapon_Combo			
	1598988646	Wood_Wood	Weapon_Combo			
	3839157182	Metal_Metal	Weapon_Combo			
	496769563	Wetlands	floormaterials			
	1216965916	Stone	floormaterials			
	1274655758	Barn	floormaterials			
	3059984139	Tunnel	floormaterials			
	3598975185	Hardwood	floormaterials			
	2058049674	Wood	Weapon_Type			
	2473969246	Metal	Weapon_Type			

Game Parameter	ID	Name			Wwise Object Path	Notes
	3482793261	Craft_LMB_Press			\Default Work Unit\Craft_LMB_Press	

Audio Bus	ID	Name			Wwise Object Path	Notes
	393239870	SFX			\Default Work Unit\Master Audio Bus\SFX	
	436743010	Character			\Default Work Unit\Master Audio Bus\Character	
	2764240573	Combat			\Default Work Unit\Master Audio Bus\Combat	
	2981377429	Ambiance			\Default Work Unit\Master Audio Bus\Ambiance	
	3605787677	Riven			\Default Work Unit\Master Audio Bus\Riven	
	3803692087	Master Audio Bus			\Default Work Unit\Master Audio Bus	
	3991942870	Music			\Default Work Unit\Master Audio Bus\Music	

Effect plug-ins	ID	Name	Type				Notes
	439589808	Mother_FT_Barn_Run04	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Mother_FT_Barn_Run04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\Footsteps\Riven_FS_Barn\Mother_FT_Barn_Run04		29508
	449439940	Riven_Feed05	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Riven_Feed05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\VOX\Riven_Feed\Riven_Feed05		196018
	452151702	Corpse_Box_Push01	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Corpse_Box_Push01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Interactions\Corpse_Box\Push_Corpse_Box\Corpse_Box_Push01		141946
	455279753	SFX_Grim_PageTurn07	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\SFX_Grim_PageTurn07_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\UI\Grimoire\Page_Turn\SFX_Grim_PageTurn07		218928
	462531621	Riven_clicks01	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Riven_clicks01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\VOX\Riven_Search\Riven_Investig8\Riven_Clicks\Riven_clicks01		543902
	464142908	Scry_Equip01	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Scry_Equip01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\UI\Scrying Mirror\Scry_Equip01		63466
	464908611	SFX_Crunch_Layer03	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\SFX_Crunch_Layer03_7DDD5AFD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Hit_NPC\Crunch_Layer\SFX_Crunch_Layer03		35676
	474653230	SFX_Craft_Effigy03	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\SFX_Craft_Effigy03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\UI\Crafting\Crafting\SFX_Craft_Effigy03		201400
	475354733	Mom_Foot_Stone_Run03	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Mom_Foot_Stone_Run03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Mother\Footsteps\Mother_Footsteps_Run\Stone_Run\Mom_Foot_Stone_Run03		58718
	475554881	Mom_Footsteps_Barn07	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Mom_Footsteps_Barn07_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Mother\Footsteps\Mother_Footsteps_Walk\Barn\Mom_Footsteps_Barn07		66222
	478606863	Riven_Idle25	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Riven_Idle25_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\VOX\Riven_Idle\Riven_Idle25		697104
	489667953	SFX_Grim_OpenClose03	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\SFX_Grim_OpenClose03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\UI\Grimoire\Grim_Open\SFX_Grim_OpenClose03		50420
	490469368	Riven_Idle22	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Riven_Idle22_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\VOX\Riven_Idle\Riven_Idle22		189764
	497839507	Mother_FT_Barn_Run03	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Mother_FT_Barn_Run03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\Footsteps\Riven_FS_Barn\Mother_FT_Barn_Run03		27842
	502498506	Riven_Feed09	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Riven_Feed09_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\VOX\Riven_Feed\Riven_Feed09		134782
	507531816	Corpse_Box_Push05	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Corpse_Box_Push05_008A300D.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Interactions\Corpse_Box\Push_Corpse_Box\Corpse_Box_Push05		156526
	515912459	Riven_Idle07	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Riven_Idle07_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\VOX\Riven_Idle\Riven_Idle07		1203560
	516573049	Riven_Attack0407	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Riven_Attack0407_1A535306.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\VOX\Riven_Chase\Riven_Attack0407		634702
	518680868	SFX_Wood_Hit_Stun03	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\SFX_Wood_Hit_Stun03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Hit_NPC\Weapon_Type\Hit_Wood\SFX_Wood_Hit_Stun03		38790
	521385576	Mom_Foot_Tunnel03	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Mom_Foot_Tunnel03_16D03DB9.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Mother\Footsteps\Mother_Footsteps_Walk\Mother_FS_Tunnel\Mom_Foot_Tunnel03		90458
	528163408	Riven_Discover04	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Riven_Discover04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\VOX\Riven_Search\Riven_Discover\Riven_Discover04		193068
	541199070	Mom_Foot_Wetlands04	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Mom_Foot_Wetlands04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\Footsteps\Riven_FS_Wetlands\Mom_Foot_Wetlands04		86464
	548419600	Riven_Idle05	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Riven_Idle05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\VOX\Riven_Idle\Riven_Idle05		1092610
	549606519	Mom_Foot_Stone_Run06	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Mom_Foot_Stone_Run06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Mother\Footsteps\Mother_Footsteps_Run\Stone_Run\Mom_Foot_Stone_Run06		42350
	553936856	Riven_Feed08	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Riven_Feed08_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\VOX\Riven_Feed\Riven_Feed08		239440
	559517956	Riven_Feed01	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Riven_Feed01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\VOX\Riven_Feed\Riven_Feed01		195298
	559523669	Riven_Idle20	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Riven_Idle20_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\VOX\Riven_Idle\Riven_Idle20		512104
	562577469	Combat_Metal_Metal04	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Combat_Metal_Metal04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Weapon_Block\Weapon_Metal_Metal\Combat_Metal_Metal04		6352
	565085330	Corpse_Box_Break	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Box_Break01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\Interactions\Corpse_Box\Corpse_Box_Break		137152
	573936142	Riven_Idle12	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Riven_Idle12_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\VOX\Riven_Idle\Riven_Idle12		992168
	580498426	Mother_FT_Barn_Run08	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Mother_FT_Barn_Run08_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\Footsteps\Riven_FS_Barn\Mother_FT_Barn_Run08		29782
	585269061	Mother_FT_Barn_Run02	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Mother_FT_Barn_Run02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\Footsteps\Riven_FS_Barn\Mother_FT_Barn_Run02		27842
	594963897	Mom_Foot_Tunnel09	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Mom_Foot_Tunnel09_6DF44069.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Mother\Footsteps\Mother_Footsteps_Walk\Mother_FS_Tunnel\Mom_Foot_Tunnel09		71906
	600629293	Riven_Idle04	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Riven_Idle04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\VOX\Riven_Idle\Riven_Idle04		437082
	612005681	Riven_Idle09	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Riven_Idle09_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\VOX\Riven_Idle\Riven_Idle09		449106
	626680653	SFX_Wood_Hit_Stun04	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\SFX_Wood_Hit_Stun04_A3E22744.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Hit_NPC\Weapon_Type\Hit_Wood\SFX_Wood_Hit_Stun04		26198
	633818248	Riven_Feed02	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Riven_Feed02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\VOX\Riven_Feed\Riven_Feed02		202484
	635604773	SFX_Craft_Effigy01	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\SFX_Craft_Effigy01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\UI\Crafting\Crafting\SFX_Craft_Effigy01		193292
	644064991	Riven_Vocal04	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Riven_Vocal04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\VOX\Riven_Search\Riven_Investig8\Riven_Vocalizations\Riven_Vocal04		544504
	644517482	Mom_Foot_Tunnel04	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Mom_Foot_Tunnel04_520E4B85.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Mother\Footsteps\Mother_Footsteps_Walk\Mother_FS_Tunnel\Mom_Foot_Tunnel04		74670
	646821677	SFX_Crunch_Layer04	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\SFX_Crunch_Layer04_8509CBAD.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Hit_NPC\Crunch_Layer\SFX_Crunch_Layer04		24740
	652383365	Riven_Idle19	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Riven_Idle19_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\VOX\Riven_Idle\Riven_Idle19		546338
	652853220	Mother_FT_Barn_Run07	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Mother_FT_Barn_Run07_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\Footsteps\Riven_FS_Barn\Mother_FT_Barn_Run07		24308
	664393982	Mom_Foot_Stone_Run01	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Mom_Foot_Stone_Run01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Mother\Footsteps\Mother_Footsteps_Run\Stone_Run\Mom_Foot_Stone_Run01		59402
	676997538	Riven_Attack0408	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Riven_Attack0408_DFE186D8.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\VOX\Riven_Chase\Riven_Attack0408		712514
	683015029	Mom_Foot_Wetlands02	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Mom_Foot_Wetlands02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\Footsteps\Riven_FS_Wetlands\Mom_Foot_Wetlands02		80968
	684129315	VO_Mother_Attack04	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\VO_Mother_Attack04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Mother\VOX\Mother_Attack\VO_Mother_Attack04		36586
	687697373	Riven_clicks03	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Riven_clicks03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\VOX\Riven_Search\Riven_Investig8\Riven_Clicks\Riven_clicks03		543902
	688638216	Riven_Feed04	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Riven_Feed04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\VOX\Riven_Feed\Riven_Feed04		252800
	715061061	SFX_Craft_Effigy02	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\SFX_Craft_Effigy02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\UI\Crafting\Crafting\SFX_Craft_Effigy02		189240
	722357914	Riven_Idle27	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Riven_Idle27_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\VOX\Riven_Idle\Riven_Idle27		904692
	728031705	SFX_Grim_PageTurn01	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\SFX_Grim_PageTurn01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\UI\Grimoire\Page_Turn\SFX_Grim_PageTurn01		96334
	732297693	Mother_FT_Barn_Run05	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Mother_FT_Barn_Run05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\Footsteps\Riven_FS_Barn\Mother_FT_Barn_Run05		26730
	732428098	Combat_Metal_Metal02	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Combat_Metal_Metal02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Weapon_Block\Weapon_Metal_Metal\Combat_Metal_Metal02		5920
	736205808	Riven_Idle13	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Riven_Idle13_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\VOX\Riven_Idle\Riven_Idle13		1332028
	753191320	Riven_Discover02	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Riven_Discover02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\VOX\Riven_Search\Riven_Discover\Riven_Discover02		321210
	758255813	Riven_Idle23	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Riven_Idle23_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\VOX\Riven_Idle\Riven_Idle23		1530904
	765242790	VO_Mother_Attack01	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\VO_Mother_Attack01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Mother\VOX\Mother_Attack\VO_Mother_Attack01		42320
	768202159	Mom_Foot_Tunnel05	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Mom_Foot_Tunnel05_0C76D979.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Mother\Footsteps\Mother_Footsteps_Walk\Mother_FS_Tunnel\Mom_Foot_Tunnel05		80538
	778398043	Mom_Footsteps_Barn06	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Mom_Footsteps_Barn06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Mother\Footsteps\Mother_Footsteps_Walk\Barn\Mom_Footsteps_Barn06		73724
	780268341	Mom_Foot_Wetlands03	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Mom_Foot_Wetlands03_047E3DB7.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Mother\Footsteps\Mother_Footsteps_Walk\Mother_FS_Wetlands\Mom_Foot_Wetlands03		73984
	788789676	Riven_Feed06	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Riven_Feed06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\VOX\Riven_Feed\Riven_Feed06		122536
	795441499	Mom_Footsteps_Barn05	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Mom_Footsteps_Barn05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Mother\Footsteps\Mother_Footsteps_Walk\Barn\Mom_Footsteps_Barn05		101006
	796950910	VO_Mother_Attack06	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\VO_Mother_Attack06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Mother\VOX\Mother_Attack\VO_Mother_Attack06		35956
	799065608	SFX_Grim_PageTurn04	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\SFX_Grim_PageTurn04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\UI\Grimoire\Page_Turn\SFX_Grim_PageTurn04		149834
	804154665	Riven_Idle06	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Riven_Idle06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\VOX\Riven_Idle\Riven_Idle06		1852928
	807152470	Mom_Foot_Stone05	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Mom_Foot_Stone05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Mother\Footsteps\Mother_Footsteps_Walk\Stone\Mom_Foot_Stone05		57468
	813930788	Mom_Footsteps_Barn04	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Mom_Footsteps_Barn04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Mother\Footsteps\Mother_Footsteps_Walk\Barn\Mom_Footsteps_Barn04		84636
	823656294	VO_Mother_Attack02	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\VO_Mother_Attack02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Mother\VOX\Mother_Attack\VO_Mother_Attack02		33812
	824925981	Riven_Idle21	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Riven_Idle21_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\VOX\Riven_Idle\Riven_Idle21		342916
	826952551	Riven_Attack0404	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Riven_Attack0404_1E9146F0.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\VOX\Riven_Chase\Riven_Attack0404		846222
	838968035	SFX_Grim_PageTurn06	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\SFX_Grim_PageTurn06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\UI\Grimoire\Page_Turn\SFX_Grim_PageTurn06		156036
	848988725	Combat_Hit_Metal01	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Combat_Hit_Metal01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Hit_NPC\Weapon_Type\Hit_Metal\Combat_Hit_Metal01		10374
	849396534	Riven_Idle26	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Riven_Idle26_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\VOX\Riven_Idle\Riven_Idle26		847678
	859928014	SFX_Grim_OpenClose02	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\SFX_Grim_OpenClose02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\SFX\UI\Grimoire\Grim_Open\SFX_Grim_OpenClose02		40978
	860206218	Combat_Metal_Wood02	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Combat_Metal_Wood02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Weapon_Block\Weapon_Wood_Metal\Combat_Metal_Wood02		10882
	860948779	Mother_FT_Barn_Run01	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Mother_FT_Barn_Run01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Characters\Riven\Riven\Footsteps\Riven_FS_Barn\Mother_FT_Barn_Run01		21580
	861507324	Combat_Metal_Wood01	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Combat_Metal_Wood01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Weapon_Block\Weapon_Wood_Metal\Combat_Metal_Wood01		13076
	876168233	Combat_Metal_Wood04	D:\Gehenna\Gehenna\Content\Gehenna_WwiseProject\.cache\Windows\SFX\Combat_Metal_Wood04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Combat\Weapon_Block\Weapon_Wood_Metal\Combat_Metal_Wood04		12226
